date | value
2016-02-27 | 910
2001-06-01 | 157
2008-11-16 | 280
2004-01-11 | 861
2014-06-06 | 459
2009-10-10 | 138
2004-11-05 | 70
2016-05-22 | 32
2004-08-11 | 883
2004-07-17 | 912
2008-08-17 | 264
2001-08-02 | 692
2020-12-28 | 555
2006-10-06 | 412
2020-06-23 | 988
2019-08-14 | 551
2014-08-15 | 668
2001-07-13 | 411
2004-06-24 | 232
2019-02-01 | 464
2005-09-24 | 588
2020-06-01 | 292
2002-03-10 | 572
2024-11-04 | 413
2021-10-14 | 599
2014-10-15 | 720
2017-11-05 | 586
2022-05-12 | 579
2004-03-20 | 501
2016-08-15 | 494
2007-04-23 | 431
2004-02-01 | 50
2004-02-15 | 945
2020-01-22 | 189
2004-06-17 | 1
2024-12-05 | 206
2007-08-20 | 849
2020-06-20 | 28
2003-10-28 | 9
2008-05-13 | 864
2014-11-22 | 984
2003-03-03 | 533
2001-07-07 | 400
2010-08-15 | 842
2020-07-12 | 241
2019-07-14 | 800
2005-01-18 | 913
2015-06-10 | 430
2008-11-15 | 414
2020-09-28 | 23
2019-10-09 | 131
2004-07-23 | 627
2002-02-21 | 272
2008-06-01 | 663
2021-06-22 | 714
2003-07-17 | 738
2003-11-05 | 225
2005-08-06 | 149
2012-06-10 | 993
2009-12-21 | 864
2001-09-13 | 436
2004-01-13 | 603
2018-02-06 | 248
2018-02-12 | 196
2000-04-03 | 630
2020-08-25 | 932
2000-02-06 | 511
2022-07-12 | 700
2013-08-02 | 420
2023-10-04 | 217
2020-01-14 | 113
2003-09-03 | 580
2023-05-24 | 943
2009-08-08 | 859
2008-09-03 | 832
2004-03-17 | 493
2009-02-10 | 33
2008-01-11 | 228
2003-12-15 | 133
2024-09-18 | 872
2017-01-12 | 603
2019-03-19 | 727
2000-09-04 | 357
2005-09-11 | 892
2015-08-22 | 724
2003-12-21 | 31
2021-03-17 | 522
2006-06-03 | 850
2006-02-02 | 125
2011-08-26 | 614
2004-09-20 | 86
2010-10-07 | 26
2013-08-07 | 691
2009-03-03 | 433
2009-03-04 | 167
2021-11-15 | 677
2017-04-28 | 979
2020-05-14 | 599
2001-09-22 | 37
2014-01-28 | 377
2023-02-05 | 758
2002-07-28 | 736
2013-07-21 | 959
2002-11-22 | 872
2024-09-08 | 244
2002-09-16 | 628
2014-10-22 | 505
2024-09-15 | 872
2005-11-03 | 633
2002-02-06 | 992
2024-10-08 | 928
2024-01-21 | 701
2011-12-06 | 940
2003-02-10 | 919
2001-07-25 | 327
2000-07-16 | 80
2016-07-02 | 868
2009-12-25 | 435
2012-01-17 | 312
2010-01-26 | 949
2024-07-22 | 79
2005-03-08 | 881
2001-04-25 | 528
2013-05-17 | 154
2019-07-24 | 705
2011-04-14 | 873
2005-02-02 | 616
2000-11-14 | 301
2015-07-06 | 720
2019-01-03 | 422
2011-07-27 | 349
2001-07-01 | 272
2009-12-07 | 45
2016-12-24 | 922
2003-05-23 | 405
2009-04-16 | 276
2015-09-25 | 934
2024-03-17 | 735
2019-07-06 | 147
2019-02-21 | 153
2020-07-04 | 286
2023-03-21 | 901
2005-03-03 | 341
2009-06-22 | 927
2007-11-06 | 681
2018-07-18 | 789
2005-11-18 | 501
2018-06-04 | 615
2009-03-10 | 32
2007-07-26 | 362
2018-08-09 | 930
2011-06-10 | 170
2012-11-25 | 908
2019-06-18 | 925
2000-07-07 | 270
2020-06-18 | 154
2018-11-27 | 75
2004-12-15 | 625
2021-03-24 | 484
2017-09-23 | 807
2011-03-24 | 531
2002-09-09 | 602
2003-11-17 | 798
2020-02-10 | 715
2023-12-16 | 904
2021-02-22 | 842
2004-01-07 | 946
2000-09-10 | 387
2016-09-11 | 670
2012-03-06 | 40
2012-10-19 | 684
2007-04-21 | 207
2018-08-24 | 414
2003-02-05 | 959
2002-03-10 | 278
2020-08-22 | 513
2008-04-13 | 472
2013-06-09 | 325
2008-12-03 | 617
2004-11-01 | 297
2009-01-12 | 189
2004-12-13 | 6
2009-10-05 | 632
2018-06-26 | 304
2015-02-01 | 305
2017-02-16 | 501
2000-02-07 | 654
2007-04-25 | 468
2006-08-06 | 512
2014-02-23 | 700
2010-04-17 | 331
2012-11-20 | 805
2013-04-19 | 706
2006-02-16 | 156
2013-02-12 | 897
2022-08-02 | 555
2007-03-20 | 521
2002-07-19 | 390
2020-03-10 | 309
2013-01-11 | 952
2021-02-03 | 228
2018-10-25 | 757
2021-08-07 | 219
2016-09-27 | 849
2019-03-15 | 222
2007-05-25 | 929
2007-06-19 | 995
2018-10-28 | 864
2005-06-01 | 248
2005-06-26 | 477
2007-05-25 | 799
2011-03-25 | 130
2016-07-13 | 148
2023-09-10 | 630
2005-05-26 | 450
2023-02-16 | 303
2015-12-28 | 521
2019-06-03 | 429
2002-11-25 | 713
2020-01-24 | 589
2008-01-18 | 81
2022-04-24 | 330
2012-06-05 | 560
2024-08-16 | 664
2013-07-14 | 259
2006-04-09 | 708
2008-01-22 | 506
2002-06-16 | 263
2023-01-25 | 845
2001-01-12 | 538
2005-05-23 | 879
2011-02-24 | 426
2009-10-23 | 515
2020-07-17 | 254
2024-10-25 | 603
2022-12-15 | 595
2016-08-06 | 95
2000-01-02 | 180
2007-01-08 | 144
2001-11-15 | 237
2014-09-06 | 60
2014-02-23 | 90
2007-11-22 | 757
2012-01-09 | 80
2002-06-08 | 854
2020-10-11 | 854
2024-10-19 | 402
2005-06-13 | 547
2008-06-04 | 272
2005-10-15 | 864
2007-05-26 | 444
2022-11-05 | 851
2023-05-02 | 345
2015-04-09 | 866
2015-03-25 | 695
2002-05-15 | 113
2007-06-14 | 839
2003-05-17 | 637
2010-06-02 | 884
2001-07-20 | 827
2014-01-13 | 631
2008-05-26 | 123
2008-06-27 | 562
2005-02-12 | 439
2018-10-28 | 497
2015-04-03 | 77
2008-05-10 | 312
2005-01-20 | 944
2013-08-16 | 723
2017-01-15 | 127
2018-09-22 | 623
2010-06-12 | 804
2005-11-02 | 347
2004-12-05 | 337
2009-02-10 | 289
2010-01-14 | 625
2006-09-01 | 600
2013-11-16 | 534
2016-09-06 | 104
2008-01-09 | 615
2020-06-03 | 999
2000-07-14 | 760
2000-11-22 | 260
2006-08-22 | 339
2001-02-04 | 492
2008-11-11 | 102
2009-08-15 | 568
2010-03-04 | 430
2002-07-07 | 727
2011-08-04 | 712
2011-06-21 | 992
2005-03-16 | 783
2022-11-20 | 983
2013-06-14 | 75
2014-12-08 | 649
2009-07-04 | 488
2003-10-16 | 265
2009-08-18 | 846
2002-06-27 | 284
2013-07-04 | 11
2019-08-07 | 785
2023-12-09 | 537
2003-04-11 | 239
2012-07-24 | 766
2010-03-28 | 572
2005-05-23 | 757
2011-09-22 | 877
2009-06-13 | 331
2006-11-25 | 504
2019-05-15 | 147
2010-05-03 | 272
2006-06-27 | 494
2011-10-23 | 517
2008-01-11 | 795
2023-09-25 | 983
2004-09-11 | 285
2000-11-06 | 571
2010-04-03 | 997
2022-05-26 | 130
2023-09-13 | 736
2012-11-26 | 271
2005-01-15 | 379
2000-07-03 | 29
2006-01-03 | 908
2010-08-20 | 272
2018-02-10 | 867
2005-11-10 | 630
2008-07-11 | 96
2016-01-28 | 599
2004-10-27 | 104
2006-01-06 | 637
2022-04-26 | 234
2006-05-19 | 949
2023-08-01 | 930
2023-03-25 | 384
2013-07-01 | 156
2000-12-16 | 454
2013-02-23 | 619
2006-04-13 | 905
2017-06-20 | 449
2006-06-07 | 806
2001-12-09 | 902
2010-09-03 | 225
2003-03-10 | 881
2019-06-28 | 709
2003-11-09 | 760
2016-01-26 | 836
2018-10-10 | 26
2004-08-01 | 631
2008-05-02 | 95
2020-12-13 | 550
2016-11-28 | 310
2022-12-04 | 525
2017-04-14 | 710
2012-12-07 | 132
2010-08-11 | 614
2000-03-02 | 933
2012-03-06 | 534
2005-10-05 | 646
2009-01-01 | 706
2012-04-09 | 56
2003-10-19 | 717
2024-02-14 | 336
2000-08-12 | 827
2003-09-02 | 315
2010-07-14 | 92
2022-03-20 | 359
2004-04-18 | 141
2002-06-14 | 457
2023-12-24 | 99
2005-05-25 | 533
2013-08-05 | 141
2018-06-06 | 430
2019-03-28 | 219
2023-03-11 | 802
2013-04-04 | 740
2024-09-27 | 572
2010-10-12 | 492
2003-08-06 | 541
2002-07-04 | 246
2015-01-25 | 587
2006-08-03 | 855
2015-01-02 | 179
2008-02-12 | 784
2024-10-25 | 661
2023-09-03 | 352
2018-08-14 | 798
2023-05-21 | 241
2001-09-25 | 35
2024-03-07 | 141
2024-04-17 | 509
2004-01-27 | 354
2015-11-28 | 16
2011-02-21 | 630
2007-02-09 | 82
2023-09-20 | 426
2023-04-14 | 224
2018-12-19 | 267
2003-03-26 | 807
2007-08-14 | 748
2002-10-17 | 216
2004-09-15 | 511
2001-03-23 | 751
2002-02-07 | 402
2000-12-28 | 318
2020-10-07 | 298
2008-04-06 | 366
2019-04-03 | 323
2002-11-08 | 606
2018-06-19 | 219
2015-01-24 | 517
2010-06-21 | 810
2017-04-22 | 187
2019-12-10 | 979
2015-08-18 | 384
2014-04-28 | 118
2020-08-05 | 163
2011-07-12 | 52
2010-03-02 | 296
2007-02-23 | 51
2017-08-12 | 688
2010-01-13 | 900
2023-10-01 | 989
2004-01-12 | 274
2018-09-19 | 279
2003-10-04 | 989
2006-06-14 | 790
2023-04-22 | 891
2010-05-12 | 745
2011-04-23 | 936
2017-07-23 | 198
2003-06-01 | 921
2017-07-18 | 596
2014-05-18 | 370
2018-07-25 | 992
2017-07-04 | 352
2011-11-23 | 999
2018-05-01 | 787
2005-11-22 | 709
2022-06-11 | 817
2001-04-02 | 915
2024-11-19 | 317
2024-03-06 | 593
2004-01-03 | 643
2013-05-19 | 533
2019-07-13 | 574
2021-10-16 | 96
2020-07-14 | 946
2005-07-03 | 629
2005-09-12 | 656
2002-09-10 | 859
2009-08-23 | 624
2018-01-18 | 139
2006-06-19 | 979
2015-02-20 | 712
2017-01-12 | 825
2020-02-23 | 102
2004-02-15 | 783
2018-05-23 | 627
2007-05-04 | 203
2020-09-27 | 476
2018-05-08 | 483
2008-04-24 | 77
2002-11-19 | 650
2010-02-13 | 564
2016-04-25 | 936
2000-03-20 | 482
2016-07-10 | 536
2003-01-25 | 571
2013-04-27 | 898
2006-07-05 | 686
2016-11-17 | 352
2018-05-05 | 810
2005-09-11 | 230
2013-11-02 | 854
2007-07-19 | 163
2007-07-27 | 623
2002-10-22 | 36
2001-10-07 | 367
2009-07-24 | 427
2002-01-26 | 858
2010-05-05 | 323
2004-06-06 | 586
2008-08-18 | 442
2002-01-14 | 7
2010-04-28 | 888
2017-02-20 | 628
2004-04-01 | 81
2021-02-20 | 31
2010-01-24 | 739
2012-01-27 | 197
2008-08-21 | 237
2019-02-13 | 704
2023-12-05 | 193
2010-09-22 | 339
2004-10-06 | 250
2000-05-26 | 912
2021-09-17 | 386
2002-03-08 | 437
2011-08-03 | 781
2008-12-26 | 981
2014-03-03 | 75
2005-05-07 | 861
2002-08-16 | 452
2004-05-06 | 752
2012-06-19 | 366
2001-11-24 | 864
2020-10-18 | 578
2006-08-01 | 123
2013-11-07 | 895
2011-01-05 | 364
2004-12-09 | 460
2017-06-01 | 456
2008-08-27 | 361
2000-02-23 | 370
2015-04-26 | 371
2006-10-19 | 971
2005-01-11 | 142
2009-11-23 | 865
2018-03-02 | 213
2016-02-22 | 574
2017-09-05 | 17
2002-07-17 | 92
2012-10-09 | 796
2008-07-20 | 313
2007-11-28 | 716
2008-06-10 | 802
2021-11-08 | 364
2001-09-15 | 796
2007-03-18 | 110
2019-02-23 | 182
2023-11-23 | 608
2006-10-03 | 388
2004-06-21 | 988
2001-10-19 | 847
2001-10-12 | 554
2022-10-15 | 130
2009-09-05 | 228
2023-07-07 | 72
2015-05-09 | 846
2013-07-03 | 569
2013-07-26 | 839
2008-08-11 | 486
2012-10-01 | 810
2008-08-21 | 294
2011-09-28 | 384
2005-06-21 | 547
2005-02-06 | 568
2022-12-10 | 887
2023-08-03 | 508
2002-01-07 | 67
2021-12-26 | 580
2007-10-27 | 445
2007-10-10 | 139
2014-11-16 | 469
2006-09-26 | 978
2016-07-23 | 841
2004-01-07 | 784
2013-01-28 | 834
2008-05-15 | 917
2007-06-27 | 414
2019-09-06 | 833
2009-09-27 | 717
2006-08-08 | 549
2024-06-07 | 255
2012-05-24 | 975
2016-11-10 | 576
2005-09-03 | 387
2021-01-14 | 367
2004-08-26 | 990
2005-12-24 | 788
2001-08-14 | 525
2022-01-25 | 934
2001-01-14 | 17
2022-08-15 | 553
2003-01-21 | 976
2000-07-04 | 105
2005-01-08 | 212
2002-04-22 | 3
2012-11-13 | 634
2020-01-22 | 647
2015-07-17 | 63
2007-03-05 | 660
2004-01-25 | 755
2004-01-01 | 859
2001-04-25 | 980
2014-02-16 | 76
2015-04-24 | 886
2005-01-26 | 820
2018-02-20 | 828
2016-04-21 | 322
2012-10-14 | 818
2009-02-07 | 37
2001-11-15 | 467
2002-06-05 | 642
2019-08-21 | 149
2020-02-14 | 165
2021-10-06 | 939
2012-07-10 | 576
2011-12-24 | 472
2011-02-18 | 689
2002-04-06 | 54
2006-06-21 | 450
2012-06-28 | 659
2021-01-13 | 417
2008-07-21 | 998
2006-07-19 | 19
2015-02-16 | 401
2019-01-12 | 921
2005-09-24 | 761
2003-05-08 | 17
2003-07-09 | 351
2017-05-22 | 728
2001-10-19 | 82
2001-01-14 | 868
2022-05-11 | 368
2022-06-27 | 177
2015-10-15 | 670
2020-10-12 | 650
2023-12-15 | 265
2023-12-14 | 350
2002-12-09 | 456
2024-07-09 | 698
2007-07-03 | 831
2013-01-25 | 28
2005-11-19 | 375
2007-10-03 | 982
2010-09-09 | 484
2005-06-03 | 807
2017-03-08 | 93
2006-09-04 | 391
2013-10-23 | 602
2018-08-03 | 948
2010-10-08 | 793
2024-10-24 | 335
2010-04-04 | 640
2023-02-21 | 690
2000-12-04 | 184
2007-11-20 | 946
2008-10-25 | 53
2007-11-06 | 670
2013-06-28 | 390
2009-03-10 | 572
2018-01-13 | 991
2005-09-26 | 932
2007-09-13 | 839
2019-12-22 | 877
2018-06-08 | 277
2014-09-20 | 779
2017-07-02 | 452
2005-11-01 | 375
2023-09-15 | 155
2007-04-05 | 141
2019-05-21 | 365
2000-07-07 | 793
2003-10-11 | 19
2014-11-12 | 531
2007-09-20 | 189
2000-04-05 | 525
2004-07-02 | 13
2008-02-15 | 304
2002-11-18 | 629
2006-05-19 | 112
2016-06-04 | 7
2017-03-20 | 51
2009-07-22 | 634
2015-02-24 | 294
2015-01-16 | 825
2013-02-07 | 343
2024-04-17 | 256
2017-12-01 | 261
2019-12-17 | 511
2011-08-23 | 145
2013-08-08 | 28
2013-03-27 | 105
2008-02-23 | 796
2019-09-08 | 93
2016-09-10 | 35
2009-06-25 | 803
2023-02-23 | 759
2005-09-17 | 518
2013-08-03 | 753
2002-09-07 | 512
2001-01-02 | 995
2003-05-06 | 821
2012-07-13 | 123
2012-02-19 | 837
2001-01-13 | 906
2002-01-02 | 965
2016-04-11 | 620
2021-05-10 | 97
2018-07-26 | 973
2019-07-03 | 859
2005-08-15 | 944
2010-10-26 | 986
2009-10-21 | 138
2008-06-12 | 876
2020-06-26 | 241
2003-07-11 | 874
2003-08-20 | 74
2000-11-26 | 106
2022-05-27 | 857
2010-05-08 | 494
2015-12-26 | 199
2011-01-16 | 806
2018-01-16 | 771
2010-06-02 | 90
2004-10-10 | 6
2014-11-09 | 836
2020-12-14 | 655
2003-01-27 | 20
2004-12-08 | 492
2004-04-19 | 597
2000-10-10 | 238
2018-11-05 | 124
2015-06-03 | 754
2021-12-03 | 718
2014-04-15 | 569
2004-05-02 | 611
2015-02-04 | 346
2010-11-21 | 787
2005-02-22 | 998
2010-11-23 | 651
2003-06-10 | 551
2002-09-23 | 718
2016-05-20 | 971
2024-09-11 | 939
2014-10-10 | 901
2016-06-26 | 947
2023-03-26 | 334
2003-01-06 | 732
2000-07-28 | 577
2023-10-24 | 890
2024-11-18 | 773
2012-08-21 | 904
2007-07-06 | 976
2010-03-04 | 586
2019-05-09 | 797
2017-06-22 | 369
2005-02-23 | 906
2022-10-09 | 324
2004-10-22 | 394
2006-11-11 | 340
2020-04-17 | 907
2008-12-26 | 679
2014-06-21 | 156
2001-07-11 | 134
2002-05-17 | 1
2020-05-06 | 649
2024-12-12 | 705
2016-02-14 | 913
2003-07-05 | 211
2005-11-07 | 821
2006-11-11 | 510
2005-01-05 | 7
2005-01-06 | 802
2001-07-21 | 125
2013-04-11 | 806
2018-12-24 | 98
2018-05-10 | 951
2006-04-25 | 989
2021-11-24 | 402
2008-04-22 | 639
2006-03-06 | 107
2009-02-25 | 974
2020-11-18 | 690
2019-01-05 | 639
2017-02-07 | 950
2002-12-13 | 325
2015-08-16 | 424
2010-10-16 | 466
2013-05-03 | 124
2008-03-28 | 955
2002-01-10 | 271
2007-10-07 | 477
2011-02-16 | 290
2018-08-20 | 385
2007-08-06 | 94
2011-01-01 | 499
2014-07-01 | 647
2024-08-19 | 626
2007-08-06 | 391
2011-04-17 | 322
2016-01-21 | 636
2015-12-27 | 174
2024-12-01 | 162
2014-06-03 | 953
2021-03-09 | 72
2015-11-11 | 724
2003-08-20 | 889
2013-05-20 | 879
2011-12-25 | 351
2010-11-27 | 437
2000-07-04 | 889
2008-10-15 | 755
2001-07-28 | 316
2002-11-01 | 557
2006-09-15 | 44
2021-02-25 | 532
2015-01-20 | 403
2011-10-21 | 811
2016-12-22 | 699
2001-04-23 | 304
2023-11-22 | 150
2018-06-01 | 449
2023-03-03 | 69
2020-11-02 | 812
2018-10-12 | 356
2004-04-04 | 322
2020-09-15 | 548
2024-01-17 | 622
2016-10-13 | 734
2016-05-13 | 416
2016-07-11 | 263
2006-08-04 | 826
2007-04-07 | 339
2023-10-14 | 545
2003-04-10 | 502
2014-03-01 | 382
2002-09-06 | 18
2010-02-12 | 828
2014-02-24 | 947
2018-07-18 | 453
2011-08-13 | 860
2012-06-26 | 42
2014-08-25 | 705
2001-01-04 | 328
2000-01-24 | 462
2013-03-15 | 652
2015-06-04 | 935
2001-09-13 | 413
2012-09-10 | 800
2011-03-23 | 475
2010-08-13 | 86
2013-04-04 | 788
2003-11-15 | 441
2006-05-27 | 823
2002-06-03 | 229
2001-12-19 | 913
2004-12-22 | 665
2003-01-01 | 939
2001-05-22 | 166
2021-01-04 | 524
2014-02-22 | 322
2002-04-10 | 779
2015-09-21 | 691
2003-03-13 | 82
2002-07-21 | 31
2009-01-19 | 337
2021-04-24 | 317
2019-07-18 | 510
2020-11-26 | 874
2003-07-06 | 843
2011-03-23 | 341
2024-11-01 | 454
2018-05-14 | 554
2020-12-20 | 141
2006-04-23 | 702
2009-12-26 | 629
2016-11-12 | 844
2003-10-04 | 667
2002-02-05 | 3
2021-01-10 | 392
2012-03-19 | 185
2003-03-15 | 312
2014-02-23 | 198
2017-08-25 | 710
2000-08-11 | 706
2019-02-02 | 771
2024-06-20 | 46
2018-05-27 | 530
2006-01-20 | 684
2001-07-09 | 567
2010-12-23 | 727
2015-07-07 | 568
2004-09-07 | 526
2021-12-18 | 920
2009-05-23 | 602
2011-09-18 | 592
2020-09-01 | 123
2023-10-16 | 533
2015-02-02 | 282
2005-12-27 | 736
2003-01-15 | 149
2004-05-23 | 264
2013-05-19 | 49
2024-08-14 | 46
2010-07-06 | 258
2001-09-21 | 643
2023-10-10 | 480
2012-05-26 | 315
2008-08-06 | 488
2022-12-09 | 136
2004-07-18 | 828
2005-08-23 | 690
2007-09-17 | 160
2014-09-12 | 390
2001-05-27 | 65
2012-12-26 | 221
2002-03-26 | 126
2014-06-27 | 120
2016-01-10 | 921
2012-04-28 | 596
2002-09-01 | 292
2006-08-11 | 910
2020-09-12 | 608
2023-01-02 | 727
2012-03-14 | 103
2011-01-01 | 302
2022-02-01 | 711
2004-04-24 | 32
2001-04-17 | 160
2003-07-19 | 373
2016-02-26 | 14
2010-07-06 | 124
2006-12-21 | 219
2017-01-19 | 91
2004-11-23 | 733
2012-10-22 | 89
2001-10-22 | 906
2003-04-24 | 470
2020-10-09 | 582
2002-11-16 | 236
2004-04-28 | 348
2014-02-28 | 68
2002-06-18 | 417
2004-12-07 | 930
2014-08-09 | 568
2005-08-11 | 550
2005-11-14 | 560
2008-09-01 | 737
2002-08-22 | 218
2006-09-23 | 360
2019-08-02 | 523
2014-08-14 | 479
2019-06-12 | 224
2011-02-16 | 893
2017-09-18 | 876
2004-06-18 | 283
2003-08-14 | 434
2004-12-03 | 749
2009-05-21 | 49
2011-03-25 | 6
2000-08-27 | 236
2020-06-15 | 787
2019-04-20 | 773
2010-06-05 | 38
2007-10-21 | 311
2002-03-05 | 387
2021-06-13 | 158
2019-09-25 | 594
2022-11-12 | 719
2006-02-03 | 425
2023-11-24 | 785
2003-12-04 | 535
2021-08-23 | 973
2022-12-01 | 920
2021-01-27 | 115
2016-03-14 | 115
2018-05-23 | 501
2007-02-11 | 158
2017-10-08 | 70
2016-04-22 | 362
2020-08-08 | 144
2010-01-18 | 358
2000-08-22 | 69
2019-12-01 | 487
2004-12-05 | 689
2016-07-08 | 983
2023-07-10 | 589
2013-03-16 | 436
2011-11-21 | 524
2017-06-15 | 643
2020-01-01 | 639
2020-09-27 | 726
2019-11-16 | 35
2011-07-19 | 884
2007-08-10 | 722
2008-09-03 | 895
2021-04-24 | 213
2017-10-13 | 989
2013-01-25 | 660
2019-03-12 | 788
2005-11-21 | 417
2017-11-10 | 526
2020-04-25 | 403
2009-12-03 | 782
2006-10-17 | 50
2002-09-01 | 140
2002-09-22 | 646
2008-01-23 | 515
2017-03-21 | 111
2009-07-02 | 831
2017-11-03 | 376
2001-10-20 | 959
2006-12-06 | 733
2013-10-03 | 540
2001-12-07 | 661
2019-02-21 | 613
2014-06-06 | 500
2022-03-20 | 464
2002-11-21 | 5
2003-04-09 | 109
2012-07-08 | 978
2002-10-27 | 853
2000-10-19 | 71
2011-04-01 | 77
2002-10-23 | 551
2024-06-24 | 428
2004-04-07 | 982
2015-07-05 | 529
2024-04-04 | 452
2010-11-06 | 212
2014-05-24 | 577
2015-12-23 | 367
2004-09-03 | 205
2021-10-18 | 25
2021-08-01 | 163
2018-05-02 | 542
2018-05-07 | 855
2005-01-24 | 421
2001-03-15 | 391
2021-06-03 | 102
2012-01-16 | 83
2015-06-10 | 861
2010-10-14 | 530
2023-11-10 | 68
2022-08-08 | 905
2000-07-11 | 951
2023-06-07 | 121
2007-01-09 | 271
2009-08-20 | 849
2001-01-24 | 889
2012-09-12 | 262
2012-09-15 | 484
2018-02-26 | 743
2003-09-04 | 103
2024-02-21 | 131
2023-01-19 | 82
2011-10-21 | 212
2002-12-10 | 266
2012-02-01 | 1
2019-11-06 | 37
2019-04-18 | 874
2001-01-18 | 800
2023-07-16 | 171
2006-06-27 | 94
2022-07-04 | 776
2012-01-04 | 376
2008-08-18 | 703
2011-03-25 | 357
2018-10-01 | 144
2007-02-25 | 31
2017-04-03 | 526
2017-01-21 | 116
2000-12-21 | 287
2017-12-24 | 25
2011-09-01 | 49
2005-06-11 | 48
2023-07-26 | 508
2004-06-16 | 723
2019-06-14 | 38
2006-07-23 | 8
2003-03-21 | 597
2009-12-24 | 897
2002-08-23 | 959
2003-05-12 | 979
2020-01-12 | 599
2021-03-15 | 167
2023-09-02 | 429
2000-08-15 | 703
2005-07-10 | 91
2022-01-01 | 101
2006-11-17 | 560
2020-05-12 | 390
2024-03-10 | 422
2006-12-22 | 579
2016-07-14 | 141
2005-08-14 | 263
2014-03-23 | 338
2001-12-09 | 809
2012-09-14 | 732
2022-09-23 | 949
2017-04-08 | 98
2008-02-07 | 474
2009-08-09 | 965
2021-02-17 | 835
2015-03-10 | 493
2008-02-19 | 723
2018-09-20 | 442
2015-07-04 | 683
2024-04-06 | 632
2005-08-24 | 239
2008-12-05 | 504
2017-05-16 | 959
2021-06-25 | 756
2005-03-28 | 0
2009-12-08 | 527
2021-03-03 | 722
2003-08-16 | 433
2009-07-18 | 117
2018-10-27 | 537
2018-06-25 | 789
2005-05-06 | 713
2010-06-06 | 297
2018-01-25 | 641
2022-11-04 | 52
2006-11-11 | 940
2011-12-19 | 181
2019-09-23 | 162
2024-11-16 | 932
2020-06-06 | 33
2007-11-23 | 650
2021-11-20 | 618
2019-11-23 | 325
2002-01-03 | 665
2021-09-24 | 168
2016-10-11 | 517
2013-07-06 | 110
2012-07-28 | 469
2007-02-04 | 728
2010-11-11 | 279
2020-05-22 | 549
2004-12-24 | 600
2005-03-05 | 71
2006-04-01 | 871
2012-07-11 | 976
2011-10-22 | 345
2007-09-06 | 42
2009-12-03 | 206
2021-08-01 | 425
2006-12-10 | 161
2012-07-25 | 420
2024-05-09 | 738
2016-11-15 | 455
2005-08-13 | 814
2008-11-22 | 569
2005-04-08 | 601
2012-04-11 | 720
2008-05-10 | 647
2004-06-09 | 203
2018-09-02 | 312
2017-04-24 | 497
2022-04-13 | 705
2001-10-15 | 607
2004-02-13 | 566
2012-08-27 | 195
2018-12-20 | 597
2013-04-13 | 733
2004-02-06 | 721
2006-05-07 | 378
2013-03-04 | 989
2005-10-25 | 159
2012-06-26 | 99
2023-12-12 | 143
2009-03-13 | 274
2007-05-01 | 136
2018-06-22 | 549
2022-12-28 | 710
2012-11-08 | 417
2023-05-02 | 885
2013-07-22 | 13
2020-05-21 | 604
2001-09-08 | 283
2023-12-08 | 293
2021-01-27 | 918
2007-02-01 | 69
2012-05-08 | 962
2011-05-16 | 301
2022-09-11 | 792
2018-03-02 | 994
2001-01-02 | 26
2021-05-08 | 567
2003-02-11 | 436
2015-07-18 | 877
2002-09-08 | 290
2012-03-08 | 535
2000-10-28 | 743
2006-09-03 | 909
2010-12-24 | 331
2020-11-28 | 148
2000-06-13 | 865
2007-07-15 | 462
2013-02-21 | 251
2024-01-03 | 899
2003-02-27 | 737
2000-09-27 | 62
2004-03-27 | 924
2021-06-13 | 772
2011-10-18 | 345
2003-05-04 | 293
2019-09-17 | 45
2008-07-13 | 913
2006-08-15 | 858
2000-10-13 | 531
2014-03-12 | 235
2017-01-12 | 805
2020-06-24 | 100
2008-11-10 | 154
2022-03-17 | 182
2001-01-13 | 584
2014-07-27 | 867
2024-08-07 | 90
2010-11-15 | 453
2017-02-11 | 87
2009-10-24 | 819
2024-09-27 | 998
2022-07-10 | 251
2001-10-12 | 218
2002-11-18 | 827
2022-08-14 | 782
2020-08-08 | 887
2008-11-03 | 19
2011-06-20 | 735
2021-06-03 | 20
2022-04-24 | 825
2019-08-24 | 271
2016-09-19 | 490
2018-05-05 | 413
2015-05-26 | 300
2012-04-17 | 73
2018-04-02 | 291
2005-12-28 | 127
2014-04-21 | 58
2019-09-18 | 187
2005-05-02 | 200
2002-02-19 | 519
2015-12-09 | 979
2023-01-14 | 443
2003-11-07 | 735
2013-07-03 | 327
2006-07-06 | 727
2018-07-23 | 751
2000-04-12 | 754
2023-10-03 | 814
2013-11-22 | 487
2015-07-03 | 645
2016-06-09 | 281
2013-11-09 | 396
2010-06-20 | 331
2016-10-23 | 666
2011-06-22 | 984
2003-04-27 | 191
2022-01-19 | 487
2021-10-21 | 315
2003-05-25 | 393
2006-10-06 | 218
2006-01-02 | 722
2007-12-18 | 393
2017-11-14 | 320
2013-05-08 | 462
2003-03-26 | 726
2005-02-06 | 833
2022-03-07 | 755
2024-08-14 | 505
2008-08-17 | 340
2008-02-10 | 875
2012-07-08 | 452
2023-08-23 | 926
2005-12-14 | 160
2023-11-10 | 297
2015-08-21 | 991
2017-02-06 | 977
2002-06-10 | 463
2002-07-11 | 289
2022-03-26 | 671
2001-04-02 | 306
2022-07-11 | 222
2003-08-24 | 93
2015-04-26 | 432
2000-03-10 | 905
2017-03-25 | 169
